session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,num_clocks
1,0,1,3.6,11.93091176765613,0.0,7,10
1,0,2,3.0,14.751487361476062,0.0,7,10
1,0,3,2.8,17.08806159041402,0.0,7,10
1,0,4,2.8,7.8793209290522235,0.0,7,10
1,0,5,2.8,15.84344787948083,0.0,7,10
1,0,6,2.6,10.182681065760486,0.0,7,10
1,0,7,1.4,29.614623552883508,0.0,7,10
1,0,8,1.6,17.95316072914809,0.0,7,10
1,0,9,1.6,26.089225425575336,0.0,7,10
1,0,10,1.8,13.190114936552844,0.0,7,10
1,0,11,1.6,20.263246468758428,0.0,7,10
1,0,12,2.2,21.04161139814483,0.0,7,10
1,0,13,1.4,18.541881917878456,0.0,7,10
1,0,14,2.0,21.166181391278645,0.0,7,10
1,0,15,1.8,28.900390301019765,0.0,7,10
1,0,16,1.6,28.32783619953472,0.0,7,10
1,0,17,1.4,25.30755236722822,0.0,7,10
1,0,18,1.4,25.97699343531881,0.0,7,10
1,0,19,1.8,31.396064725224406,0.0,7,10
1,0,20,1.4,31.874316302345022,0.0,7,10
1,0,21,1.8,18.577666542395235,0.0,7,10
1,0,22,1.6,25.598227077549783,0.0,7,10
1,0,23,1.6,18.105026119348512,0.0,7,10
1,0,24,2.0,15.99650840371172,0.0,7,10
1,0,25,1.4,23.292197336079813,0.0,7,10
1,0,26,2.4,9.952403355767931,0.0,7,10
1,0,27,1.8,24.55058210570224,0.0,7,10
1,0,28,2.0,14.2647952858438,0.0,7,10
1,0,29,2.0,21.30713774574594,0.0,7,10
1,0,30,2.2,13.388634553719609,0.0,7,10
1,0,31,2.0,12.731932533800547,0.0,7,10
1,0,32,1.6,20.615429264637115,0.0,5,10
2,0,1,2.8,12.760569311528828,0.0,7,10
2,0,2,1.8,16.568592637752932,0.0,7,10
2,0,3,3.2,11.17548794965437,0.125,7,10
2,0,4,1.6,16.911719044737847,0.0,7,10
2,0,5,2.0,17.851475530941954,0.0,7,10
2,0,6,1.6,12.615457331389907,0.0,7,10
2,0,7,1.8,21.48726676965158,0.0,7,10
2,0,8,1.4,21.746550969390725,0.0,7,10
2,0,9,1.6,15.74151492113913,0.0,7,10
2,0,10,1.6,22.837649385930767,0.0,7,10
2,0,11,2.0,11.774325739178824,0.0,7,10
2,0,12,2.4,14.191201421118523,0.0,7,10
2,0,13,2.0,12.719133414665546,0.0,7,10
2,0,14,2.0,15.44766616262404,0.0,7,10
2,0,15,2.2,12.896448586030846,0.0,7,10
2,0,16,2.0,12.535250814100088,0.0,7,10
2,0,17,2.0,19.186213150017313,0.0,7,10
2,0,18,1.6,24.63192583361438,0.0,7,10
2,0,19,2.0,13.706238158449453,0.0,7,10
2,0,20,1.6,24.03313720916872,0.0,7,10
2,0,21,2.0,15.212393142986073,0.0,7,10
2,0,22,1.4,16.55124599405599,0.0,7,10
2,0,23,2.2,13.042169950282984,0.125,7,10
2,0,24,1.4,19.489270736090123,0.0,7,10
2,0,25,1.4,23.834244043944494,0.0,7,10
2,0,26,1.4,18.48621329693606,0.0,7,10
2,0,27,1.6,18.766918524721902,0.0,7,10
2,0,28,1.4,18.24942138882117,0.0,7,10
2,0,29,2.4,13.820933615134145,0.125,7,10
2,0,30,1.6,16.557693082437915,0.0,7,10
2,0,31,1.4,16.162812287819577,0.0,7,10
2,0,32,1.4,16.14954603541006,0.0,7,10
2,0,33,1.4,17.662799735480686,0.0,7,10
2,0,34,1.8,17.789191463849388,0.0,5,10
3,0,1,2.4,10.391426268070788,0.0,7,10
3,0,2,2.4,12.480683952370764,0.0,7,10
3,0,3,1.8,16.528959532247626,0.0,7,10
3,0,4,2.4,13.485658762748011,0.0,7,10
3,0,5,1.8,13.413190095920893,0.0,7,10
3,0,6,2.0,11.925622814343805,0.0,7,10
3,0,7,1.6,18.855062618087153,0.0,7,10
3,0,8,1.8,14.410934418167232,0.0,7,10
3,0,9,1.6,17.86632822945534,0.0,7,10
3,0,10,1.4,18.081663235877777,0.0,7,10
3,0,11,1.8,20.938107348482927,0.0,7,10
3,0,12,1.4,21.316107046980243,0.0,7,10
3,0,13,1.8,17.594152857103495,0.0,7,10
3,0,14,1.8,19.652294839883222,0.0,7,10
3,0,15,1.8,14.704811198712974,0.0,7,10
3,0,16,1.8,16.12725360921072,0.0,7,10
3,0,17,1.6,19.982611975441994,0.0,7,10
3,0,18,2.0,17.131011720468436,0.125,7,10
3,0,19,1.8,17.37842733064236,0.0,7,10
3,0,20,1.8,15.084526323534503,0.0,7,10
3,0,21,1.6,20.43933551125292,0.0,7,10
3,0,22,1.6,12.9183108783253,0.0,7,10
3,0,23,1.6,19.607256861635094,0.0,7,10
3,0,24,1.6,42.17813760263514,0.0,7,10
3,0,25,2.2,11.205936866330466,0.0,7,10
3,0,26,1.8,25.09103001751512,0.0,7,10
3,0,27,1.4,23.166950367833774,0.0,7,10
3,0,28,1.6,17.3943363256775,0.0,7,10
3,0,29,1.8,19.40649607742431,0.0,7,10
3,0,30,1.4,22.33945318364849,0.0,7,10
3,0,31,1.6,22.228408815223926,0.0,7,10
3,0,32,2.0,12.47005540902438,0.0,7,10
3,0,33,1.4,17.19405680554719,0.0,7,10
3,0,34,1.4,17.585097558099747,0.0,7,10
3,0,35,1.8,20.42194770400621,0.0,7,10
3,0,36,1.4,20.28847613305795,0.0,5,10
1,1,1,2.8,15.370643330222183,0.0,7,10
1,1,2,2.8,17.430282133079146,0.0,7,10
1,1,3,2.8,13.807968278069202,0.0,7,10
1,1,4,2.0,17.57115067419805,0.0,7,10
1,1,5,2.4,11.092107339366125,0.0,7,10
1,1,6,2.4,17.107774224054605,0.0,7,10
1,1,7,2.0,13.047379805042652,0.0,7,10
1,1,8,1.4,24.476082832634766,0.0,7,10
1,1,9,1.4,20.800748311362298,0.0,7,10
1,1,10,1.8,19.725242641305037,0.0,7,10
1,1,11,2.0,18.769259380107016,0.0,7,10
1,1,12,1.4,25.891864167775502,0.0,7,10
1,1,13,1.6,27.315003248508294,0.0,7,10
1,1,14,1.4,40.041785321936246,0.0,7,10
1,1,15,1.6,17.86297882333446,0.0,7,10
1,1,16,1.4,32.32138903848095,0.0,7,10
1,1,17,1.6,22.87441642678819,0.0,7,10
1,1,18,1.6,31.17593776399516,0.0,7,10
1,1,19,1.4,23.202530513017805,0.0,7,10
1,1,20,2.0,15.708953092124222,0.0,7,10
1,1,21,1.6,29.109297329966935,0.0,7,10
1,1,22,1.6,17.77179005398012,0.0,7,10
1,1,23,1.8,21.95256373481555,0.0,7,10
1,1,24,1.6,28.421125682410533,0.0,7,10
1,1,25,1.6,14.81554391385927,0.0,7,10
1,1,26,1.8,19.021600292976924,0.0,7,10
1,1,27,2.0,13.905769492779756,0.0,7,10
1,1,28,2.2,13.79255387344573,0.0,7,10
1,1,29,2.0,12.053161644529254,0.0,7,10
1,1,30,2.6,14.892040405363623,0.0,7,10
1,1,31,2.4,10.749300436932776,0.0,7,10
1,1,32,2.4,10.990846879324595,0.0,7,10
1,1,33,2.0,15.240974816863094,0.0,4,10
2,1,1,2.0,20.89526137259205,0.0,7,10
2,1,2,2.0,14.706210115758665,0.0,7,10
2,1,3,2.2,14.159837758071944,0.0,7,10
2,1,4,2.2,17.730683447065083,0.0,7,10
2,1,5,2.2,12.684511344645758,0.0,7,10
2,1,6,2.2,12.760338924320472,0.0,7,10
2,1,7,2.2,11.969699319415804,0.0,7,10
2,1,8,1.8,20.095594732234236,0.0,7,10
2,1,9,2.0,12.0230590791207,0.0,7,10
2,1,10,2.2,16.71661762887271,0.125,7,10
2,1,11,1.4,17.774652032645346,0.0,7,10
2,1,12,1.4,16.551825529904153,0.0,7,10
2,1,13,1.4,22.58023855143974,0.0,7,10
2,1,14,1.4,19.636258854670785,0.0,7,10
2,1,15,1.4,23.955967634177675,0.0,7,10
2,1,16,1.6,16.226604331811195,0.0,7,10
2,1,17,1.4,16.07100867035108,0.0,7,10
2,1,18,1.4,27.43931612159543,0.0,7,10
2,1,19,1.8,16.138569801569105,0.0,7,10
2,1,20,1.4,26.023180747874992,0.0,7,10
2,1,21,1.8,17.387440972620418,0.0,7,10
2,1,22,1.8,21.165902166705706,0.0,7,10
2,1,23,2.0,13.06728225108845,0.0,7,10
2,1,24,1.4,18.963162807938765,0.0,7,10
2,1,25,1.8,15.613873814041483,0.125,7,10
2,1,26,1.6,21.039696267768885,0.0,7,10
2,1,27,1.4,21.98761506455621,0.0,7,10
2,1,28,1.4,20.624807939533056,0.0,7,10
2,1,29,1.6,16.993993635752883,0.0,7,10
2,1,30,1.6,17.714558581773247,0.0,7,10
2,1,31,1.8,18.93729067779685,0.0,7,10
2,1,32,1.6,14.529990429217964,0.0,7,10
2,1,33,1.4,15.492893715143044,0.0,7,10
2,1,34,1.4,15.466960593121868,0.0,7,10
2,1,35,1.8,14.454916838829522,0.0,7,10
2,1,36,2.0,15.566623050905772,0.125,7,10
3,1,1,1.6,17.365579129566555,0.0,7,10
3,1,2,1.4,17.01179058966358,0.0,7,10
3,1,3,1.4,20.232636353445713,0.0,7,10
3,1,4,1.4,21.8478718415238,0.0,7,10
3,1,5,1.6,15.67650775517224,0.0,7,10
3,1,6,1.8,18.441811815736884,0.0,7,10
3,1,7,1.4,17.628979640305023,0.0,7,10
3,1,8,1.4,20.65473244889622,0.0,7,10
3,1,9,1.6,23.531575783492027,0.0,7,10
3,1,10,1.4,14.939429989363775,0.0,7,10
3,1,11,1.4,17.238516886714653,0.0,7,10
3,1,12,1.6,14.25803723819013,0.0,7,10
3,1,13,1.6,18.12091711374772,0.0,7,10
3,1,14,1.6,19.31811857670642,0.0,7,10
3,1,15,1.4,18.238974929834832,0.0,7,10
3,1,16,1.6,16.63254563008095,0.0,7,10
3,1,17,1.8,20.104491557331052,0.0,7,10
3,1,18,1.6,17.35768745013401,0.0,7,10
3,1,19,1.6,17.82996309793722,0.0,7,10
3,1,20,1.8,15.217805601877041,0.0,7,10
3,1,21,2.0,14.45001770532242,0.125,7,10
3,1,22,1.8,21.00203418534818,0.0,7,10
3,1,23,1.6,13.626456254684157,0.0,7,10
3,1,24,2.0,14.483539533633481,0.0,7,10
3,1,25,1.8,14.884973872219987,0.0,7,10
3,1,26,1.6,23.264869914385525,0.0,7,10
3,1,27,1.4,26.522502046825633,0.0,7,10
3,1,28,2.2,11.436428017682433,0.0,7,10
3,1,29,1.6,29.662729324666586,0.0,7,10
3,1,30,1.4,23.27127168730185,0.0,7,10
3,1,31,1.6,18.12767166746923,0.0,7,10
3,1,32,1.6,21.282528519397054,0.0,7,10
3,1,33,1.4,21.16611143090659,0.0,7,10
3,1,34,1.8,20.22300023424117,0.0,7,10
3,1,35,1.8,16.398213182452732,0.0,7,10
3,1,36,1.4,17.613024383022335,0.0,7,10
3,1,37,1.4,22.706082624932087,0.0,7,10
3,1,38,1.6,15.629199027099668,0.0,7,10
3,1,39,1.4,19.98957048708651,0.0,7,10
1,2,1,2.8,14.553940246662266,0.0,7,10
1,2,2,2.8,14.425936975139615,0.0,7,10
1,2,3,2.8,14.576160004730841,0.0,7,10
1,2,4,2.4,12.734213019274954,0.0,7,10
1,2,5,2.2,13.251254574956347,0.0,7,10
1,2,6,2.2,19.533703779572978,0.0,7,10
1,2,7,2.0,14.995441433602025,0.0,7,10
1,2,8,1.4,21.429635805324427,0.0,7,10
1,2,9,1.4,17.583847819754197,0.0,7,10
1,2,10,1.6,22.527526027153215,0.0,7,10
1,2,11,1.8,17.915780612302665,0.0,7,10
1,2,12,1.6,24.15244559529573,0.0,7,10
1,2,13,1.6,22.932457147923305,0.0,7,10
1,2,14,1.4,28.14109026865587,0.0,7,10
1,2,15,1.6,19.708049847249402,0.0,7,10
1,2,16,1.4,28.192976117805358,0.0,7,10
1,2,17,1.4,24.277295109591442,0.0,7,10
1,2,18,1.8,26.511666920510645,0.0,7,10
1,2,19,1.6,24.660960496980547,0.0,7,10
1,2,20,1.8,14.530388345487566,0.0,7,10
1,2,21,1.4,79.00634085210778,0.0,7,10
1,2,22,2.0,18.112219396296233,0.0,7,10
1,2,23,1.6,24.79335133784047,0.0,7,10
1,2,24,1.6,22.080642015829334,0.0,7,10
1,2,25,1.8,15.321501194210253,0.0,7,10
1,2,26,1.8,23.650104819584612,0.0,7,10
1,2,27,2.0,14.438880198147565,0.0,7,10
1,2,28,2.0,13.583725672865677,0.0,7,10
1,2,29,2.2,14.104635345149957,0.0,7,10
1,2,30,1.8,25.259774019769416,0.0,7,10
1,2,31,2.2,13.213790601502346,0.0,7,10
1,2,32,1.8,17.674329951223037,0.0,7,10
1,2,33,2.6,10.784863290276055,0.0,7,10
2,2,1,2.6,14.644185532584315,0.0,7,10
2,2,2,2.6,11.219184708640444,0.0,7,10
2,2,3,3.2,11.291152118768732,0.125,7,10
2,2,4,2.4,11.883009028003451,0.0,7,10
2,2,5,1.8,14.313051452777001,0.0,7,10
2,2,6,1.4,19.20354884243857,0.0,7,10
2,2,7,1.4,18.146192208751387,0.0,7,10
2,2,8,1.6,18.6006887943291,0.0,7,10
2,2,9,1.4,15.648295073804565,0.0,7,10
2,2,10,1.6,26.268488354656817,0.0,7,10
2,2,11,2.4,13.028914517221901,0.0,7,10
2,2,12,2.2,15.45198696976759,0.0,7,10
2,2,13,1.6,17.995645130189768,0.0,7,10
2,2,14,1.8,18.50724827118048,0.0,7,10
2,2,15,2.4,10.209030852346757,0.0,7,10
2,2,16,1.8,19.257058797162802,0.0,7,10
2,2,17,1.8,19.704520488022663,0.0,7,10
2,2,18,1.4,35.243051074193346,0.0,7,10
2,2,19,1.4,19.601617393423588,0.0,7,10
2,2,20,1.6,16.46779997516418,0.0,7,10
2,2,21,1.6,18.16510249866098,0.0,7,10
2,2,22,1.6,17.088625670156073,0.0,7,10
2,2,23,1.4,16.78839162582844,0.0,7,10
2,2,24,2.2,13.945429680719723,0.125,7,10
2,2,25,1.4,18.44703473321686,0.0,7,10
2,2,26,1.4,25.68891323154315,0.0,7,10
2,2,27,1.4,17.186343221585457,0.0,7,10
2,2,28,1.8,17.299355394668666,0.0,7,10
2,2,29,1.4,31.45590624067131,0.0,7,10
2,2,30,1.6,19.327674661167045,0.0,7,10
2,2,31,1.6,16.035313643860654,0.0,7,10
2,2,32,1.4,15.321323503747589,0.0,7,10
2,2,33,1.6,13.74684624766776,0.0,7,10
2,2,34,1.8,14.91262492531488,0.125,7,10
2,2,35,1.4,26.713540629771035,0.0,6,10
3,2,1,1.4,18.894963254980368,0.0,7,10
3,2,2,1.4,18.17157680374214,0.0,7,10
3,2,3,1.4,20.297914829490722,0.0,7,10
3,2,4,1.6,23.400491252410045,0.0,7,10
3,2,5,1.6,16.842058704906854,0.0,7,10
3,2,6,1.6,23.51668560713545,0.0,7,10
3,2,7,1.4,16.13556578635547,0.0,7,10
3,2,8,1.4,17.37461572204885,0.0,7,10
3,2,9,1.6,18.382481338941037,0.0,7,10
