session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,num_clocks
1,0,1,5.4,7.5966764110632905,0.0,7,30
1,0,2,3.8,8.366984844804591,0.0,7,30
1,0,3,3.0,8.893778417962594,0.0,7,30
1,0,4,2.8,11.693117539740864,0.0,7,30
1,0,5,3.0,9.465843599302074,0.0,7,30
1,0,6,2.8,9.477166246383584,0.0,7,30
1,0,7,2.8,10.930178700797434,0.0,7,30
1,0,8,2.8,11.164228858406423,0.0,7,30
1,0,9,2.8,12.424925738695014,0.0,7,30
1,0,10,2.8,14.928414282704956,0.0,7,30
1,0,11,2.8,17.06414180553461,0.0,7,30
1,0,12,2.8,9.797412786363843,0.0,7,30
1,0,13,2.8,13.758712483155083,0.0,7,30
1,0,14,2.8,12.579077705620696,0.0,7,30
1,0,15,2.8,12.168567662190593,0.0,7,30
1,0,16,2.8,12.782697605872693,0.0,7,30
1,0,17,2.8,9.413671711058978,0.0,7,30
1,0,18,3.0,8.704726593188894,0.0,7,30
1,0,19,2.8,11.91427562475072,0.0,7,30
1,0,20,2.8,9.64003774345165,0.0,7,30
1,0,21,2.8,9.26910158272454,0.0,7,30
2,0,1,2.8,14.656462676564008,0.0,7,30
2,0,2,2.8,11.188572827024855,0.0,7,30
2,0,3,3.8,7.806858271338361,0.125,7,30
2,0,4,2.8,10.103749457406522,0.0,7,30
2,0,5,2.8,9.235820250699797,0.0,7,30
2,0,6,2.8,11.710127602105675,0.0,7,30
2,0,7,2.8,13.852557451754501,0.0,7,30
2,0,8,2.8,10.93966678023552,0.0,7,30
2,0,9,2.8,10.013152454979844,0.0,7,30
2,0,10,2.8,12.931221804281222,0.0,7,30
2,0,11,2.8,8.84849061483452,0.0,7,30
2,0,12,2.8,13.535939097150859,0.0,7,30
2,0,13,2.8,10.303593379516759,0.0,7,30
2,0,14,2.8,10.892929206123377,0.0,7,30
2,0,15,2.8,9.433534045095458,0.0,7,30
2,0,16,2.8,14.79850799700631,0.0,7,30
2,0,17,2.8,10.799597099038694,0.0,7,30
2,0,18,2.8,12.232681282288846,0.0,7,30
2,0,19,3.0,10.385465160104282,0.0,7,30
2,0,20,2.8,8.337175515460896,0.0,7,30
2,0,21,2.8,9.675970406506853,0.0,7,30
2,0,22,2.0,13.127554061460595,0.0,5,30
3,0,1,2.8,9.673322303595667,0.0,7,30
3,0,2,2.8,10.910871989428898,0.0,7,30
3,0,3,2.8,10.752467942063234,0.0,7,30
3,0,4,2.8,8.793144909409762,0.0,7,30
3,0,5,2.8,10.005574318741813,0.0,7,30
3,0,6,2.8,9.837187032859385,0.0,7,30
3,0,7,2.8,8.913372471358345,0.0,7,30
3,0,8,2.8,11.495803494197244,0.0,7,30
3,0,9,2.8,11.427753123457842,0.0,7,30
3,0,10,2.8,13.136663213801905,0.0,7,30
3,0,11,2.8,10.843779180557634,0.0,7,30
3,0,12,2.8,11.608444218671027,0.0,7,30
3,0,13,2.8,9.441651607750977,0.0,7,30
3,0,14,2.8,10.217798136976267,0.0,7,30
3,0,15,2.8,11.43821024001421,0.0,7,30
3,0,16,2.8,11.448528974172737,0.0,7,30
3,0,17,2.8,14.115729128831306,0.0,7,30
3,0,18,2.8,9.9493235381314,0.0,7,30
3,0,19,2.8,11.509281927090123,0.0,7,30
3,0,20,2.8,11.877431996172382,0.0,7,30
3,0,21,2.8,8.461681230038064,0.0,7,30
3,0,22,2.8,12.856648203977176,0.0,7,30
1,1,1,4.2,8.628423146148968,0.0,7,30
1,1,2,3.0,11.383036024827597,0.0,7,30
1,1,3,3.0,10.886592945327678,0.0,7,30
1,1,4,2.8,9.403230547529853,0.0,7,30
1,1,5,3.0,10.10321699961454,0.0,7,30
1,1,6,2.8,9.945075100892044,0.0,7,30
1,1,7,2.8,10.455079396432707,0.0,7,30
1,1,8,2.8,10.876225534850162,0.0,7,30
1,1,9,2.8,15.428829371429897,0.0,7,30
1,1,10,2.8,11.301459480743361,0.0,7,30
1,1,11,2.8,16.185943957298736,0.0,7,30
1,1,12,2.8,12.744914144508815,0.0,7,30
1,1,13,2.8,12.478655547276688,0.0,7,30
1,1,14,2.8,13.033623969479729,0.0,7,30
1,1,15,2.8,14.60564915812156,0.0,7,30
1,1,16,2.8,9.581687575456588,0.0,7,30
1,1,17,2.8,11.575933842244112,0.0,7,30
1,1,18,2.8,8.67757242838388,0.0,7,30
1,1,19,3.0,10.77750444292901,0.0,7,30
1,1,20,2.8,10.21153541077091,0.0,7,30
1,1,21,2.8,11.809036155527247,0.0,7,30
1,1,22,2.5,9.294107431754707,0.0,4,30
2,1,1,2.8,14.28004126922096,0.0,7,30
2,1,2,2.8,9.637153671609122,0.0,7,30
2,1,3,3.2,11.081448116872888,0.0,7,30
2,1,4,3.0,9.449251148372639,0.0,7,30
2,1,5,2.8,11.16528670056457,0.0,7,30
2,1,6,2.8,10.92657677302882,0.0,7,30
2,1,7,2.8,11.896377928426018,0.0,7,30
2,1,8,3.0,9.41249354542738,0.0,7,30
2,1,9,2.8,10.833988871241418,0.0,7,30
2,1,10,2.8,13.522252831002474,0.0,7,30
2,1,11,2.8,8.178334447715264,0.0,7,30
2,1,12,2.8,11.34030829767886,0.0,7,30
2,1,13,2.8,11.924957270147969,0.0,7,30
2,1,14,2.8,10.05300809200416,0.0,7,30
2,1,15,2.8,9.630575676535003,0.0,7,30
2,1,16,2.8,12.039939114621346,0.0,7,30
2,1,17,2.8,9.776058263001987,0.0,7,30
2,1,18,2.8,11.016902102858083,0.0,7,30
2,1,19,2.8,14.685212318852214,0.0,7,30
2,1,20,2.8,9.503748846664998,0.0,7,30
2,1,21,2.8,9.208029322240018,0.0,7,30
2,1,22,2.4,10.189597951011748,0.0,6,30
3,1,1,2.8,10.594961021166283,0.0,7,30
3,1,2,2.8,11.293671352945006,0.0,7,30
3,1,3,2.8,11.288293225939563,0.0,7,30
3,1,4,2.8,8.960619379686175,0.0,7,30
3,1,5,2.8,9.43450867343151,0.0,7,30
3,1,6,2.8,11.166206364726753,0.0,7,30
3,1,7,2.8,10.056535139153949,0.0,7,30
3,1,8,2.8,10.960187351658202,0.0,7,30
3,1,9,2.8,12.276462111538244,0.0,7,30
3,1,10,2.8,12.073443373412168,0.0,7,30
3,1,11,2.8,11.693828749306185,0.0,7,30
3,1,12,3.0,10.187082566012196,0.0,7,30
3,1,13,3.0,9.029922923798063,0.0,7,30
3,1,14,2.8,9.533885629775359,0.0,7,30
3,1,15,2.8,11.06665189230844,0.0,7,30
3,1,16,2.8,11.155886219815978,0.0,7,30
3,1,17,2.8,16.556657709999694,0.0,7,30
3,1,18,3.0,9.461554743500544,0.0,7,30
3,1,19,2.8,13.480872587121786,0.0,7,30
3,1,20,2.8,10.497563275505204,0.0,7,30
3,1,21,2.8,8.894750040041199,0.0,7,30
3,1,22,2.8,10.843595926864564,0.0,7,30
1,2,1,4.0,9.629873124119614,0.0,7,30
1,2,2,3.2,12.450074265196486,0.0,7,30
1,2,3,3.0,12.087655509110412,0.0,7,30
1,2,4,3.0,8.304525396331492,0.0,7,30
1,2,5,2.8,11.573799080335796,0.0,7,30
1,2,6,2.8,10.781347683547091,0.0,7,30
1,2,7,2.8,9.194803166392035,0.0,7,30
1,2,8,2.8,10.247387007462557,0.0,7,30
1,2,9,2.8,12.59175460226945,0.0,7,30
1,2,10,2.8,11.322694526685018,0.0,7,30
1,2,11,2.8,14.758821934553703,0.0,7,30
1,2,12,2.8,13.795275342808472,0.0,7,30
1,2,13,2.8,10.820531584690425,0.0,7,30
1,2,14,2.8,13.810244343197802,0.0,7,30
1,2,15,2.8,14.748637835429307,0.0,7,30
1,2,16,2.8,8.747180143187718,0.0,7,30
1,2,17,2.8,11.209855648850006,0.0,7,30
1,2,18,2.8,9.82338419495032,0.0,7,30
1,2,19,3.0,8.197225570193389,0.0,7,30
1,2,20,2.8,10.041377084102782,0.0,7,30
1,2,21,2.8,11.2365190404232,0.0,7,30
1,2,22,2.5,10.285591801673885,0.0,4,30
2,2,1,2.8,12.922334579915075,0.0,7,30
2,2,2,2.8,11.312742878111358,0.0,7,30
2,2,3,3.2,10.510166351531925,0.0,7,30
2,2,4,3.0,10.07166867568899,0.0,7,30
2,2,5,2.8,10.335127484135661,0.0,7,30
2,2,6,2.8,10.4953250424408,0.0,7,30
2,2,7,3.0,13.53556812304121,0.0,7,30
2,2,8,2.8,10.526006941486246,0.0,7,30
2,2,9,2.8,12.074525053353252,0.0,7,30
2,2,10,2.8,14.147846562826798,0.0,7,30
2,2,11,2.8,8.368568367473916,0.0,7,30
2,2,12,2.8,12.602089912588113,0.0,7,30
2,2,13,2.8,11.286770879767673,0.0,7,30
2,2,14,2.8,9.874472171321337,0.0,7,30
2,2,15,2.8,10.209302795386337,0.0,7,30
2,2,16,3.0,12.005757633007924,0.0,7,30
2,2,17,2.8,12.322720904275709,0.0,7,30
2,2,18,2.8,11.73960137498146,0.0,7,30
2,2,19,2.8,12.535548344984267,0.0,7,30
2,2,20,3.0,8.115808073914485,0.0,7,30
2,2,21,2.8,9.223614397482244,0.0,7,30
2,2,22,2.0,14.394273459564582,0.0,5,30
3,2,1,2.8,10.071553359044257,0.0,7,30
3,2,2,2.8,10.872081509235318,0.0,7,30
3,2,3,2.8,10.548475747455958,0.0,7,30
3,2,4,2.8,11.377646112766815,0.0,7,30
3,2,5,2.8,9.750359645553509,0.0,7,30
3,2,6,2.8,9.145811460837294,0.0,7,30
3,2,7,2.8,10.023572353931309,0.0,7,30
3,2,8,2.8,11.304572196259663,0.0,7,30
3,2,9,2.8,11.601163622775356,0.0,7,30
3,2,10,2.8,11.419700651148728,0.0,7,30
3,2,11,2.8,10.863039124060391,0.0,7,30
3,2,12,3.0,11.214417967763485,0.0,7,30
3,2,13,2.8,9.131132992271173,0.0,7,30
3,2,14,2.8,10.892840340703868,0.0,7,30
3,2,15,2.8,10.43098759822724,0.0,7,30
3,2,16,2.8,9.417533881914524,0.0,7,30
3,2,17,2.8,13.385873791866215,0.0,7,30
3,2,18,2.8,9.541948549632755,0.0,7,30
3,2,19,2.8,11.943473041943978,0.0,7,30
3,2,20,2.8,10.756267035939244,0.0,7,30
3,2,21,2.8,8.416850798080247,0.0,7,30
3,2,22,2.8,11.582626138117442,0.0,7,30
1,3,1,4.0,9.583926440118118,0.0,7,30
1,3,2,3.4,9.459153177829673,0.0,7,30
1,3,3,3.0,10.52922306051205,0.0,7,30
1,3,4,3.0,8.519976132767408,0.0,7,30
1,3,5,2.8,12.507275966810285,0.0,7,30
1,3,6,2.8,10.81063020695472,0.0,7,30
1,3,7,2.8,11.09216935019787,0.0,7,30
1,3,8,2.8,10.504498912390172,0.0,7,30
1,3,9,2.8,12.185481173037722,0.0,7,30
1,3,10,2.8,10.645426005747684,0.0,7,30
1,3,11,2.8,14.31541462507429,0.0,7,30
1,3,12,2.8,13.01701726516897,0.0,7,30
1,3,13,2.8,10.313165167218907,0.0,7,30
1,3,14,2.8,11.572445360693536,0.0,7,30
1,3,15,2.8,15.387025415799938,0.0,7,30
1,3,16,2.8,9.36438067592047,0.0,7,30
1,3,17,2.8,8.968015727779092,0.0,7,30
1,3,18,2.8,10.098344878467083,0.0,7,30
1,3,19,2.8,10.113383262109535,0.0,7,30
1,3,20,3.0,9.090334927664417,0.0,7,30
1,3,21,2.8,10.71465117854514,0.0,7,30
1,3,22,2.25,13.90123854663415,0.0,4,30
2,3,1,3.0,15.206915125163318,0.0,7,30
2,3,2,3.0,9.814176447980218,0.0,7,30
2,3,3,3.2,10.998084829854944,0.0,7,30
2,3,4,3.2,9.36288066827332,0.0,7,30
2,3,5,2.8,11.135384676235095,0.0,7,30
2,3,6,2.8,11.97621124322839,0.0,7,30
2,3,7,3.0,11.036453187743978,0.0,7,30
2,3,8,2.8,10.607106440823122,0.0,7,30
2,3,9,2.8,10.686307851072014,0.0,7,30
2,3,10,2.8,11.969754438132153,0.0,7,30
2,3,11,2.8,10.508153891269473,0.0,7,30
2,3,12,2.8,13.742810103350322,0.0,7,30
2,3,13,2.8,13.024707368324746,0.0,7,30
2,3,14,2.8,10.115180596104844,0.0,7,30
2,3,15,3.0,8.150536539462257,0.0,7,30
2,3,16,2.8,12.127465294974229,0.0,7,30
2,3,17,2.8,11.613432805551014,0.0,7,30
2,3,18,2.8,10.408172183648404,0.0,7,30
2,3,19,2.8,12.9691088116341,0.0,7,30
2,3,20,2.8,9.033898142820721,0.0,7,30
2,3,21,2.8,8.205094369489327,0.0,7,30
2,3,22,2.0,15.381639901777412,0.0,4,30
3,3,1,2.8,10.414550078442028,0.0,7,30
3,3,2,2.8,11.420198303486233,0.0,7,30
3,3,3,2.8,10.603338372561746,0.0,7,30
3,3,4,2.8,9.563077942141627,0.0,7,30
3,3,5,2.8,9.138478831698858,0.0,7,30
3,3,6,2.8,8.778265229371883,0.0,7,30
3,3,7,2.8,10.15673724370522,0.0,7,30
3,3,8,2.8,10.580963040602457,0.0,7,30
3,3,9,2.8,10.996284602530789,0.0,7,30
3,3,10,2.8,11.484027637169927,0.0,7,30
3,3,11,2.8,12.182991015298327,0.0,7,30
3,3,12,3.0,10.592885264270832,0.0,7,30
3,3,13,3.0,8.924512986219174,0.0,7,30
3,3,14,2.8,9.684854017356539,0.0,7,30
3,3,15,2.8,10.514901735190824,0.0,7,30
3,3,16,2.8,11.23787820249106,0.0,7,30
3,3,17,2.8,15.467972297210807,0.0,7,30
3,3,18,2.8,11.040891947856903,0.0,7,30
3,3,19,2.8,13.406081210543446,0.0,7,30
3,3,20,2.8,10.229671728500762,0.0,7,30
3,3,21,2.8,9.154668688713658,0.0,7,30
3,3,22,2.8,9.303247531660645,0.0,7,30
1,4,1,4.2,8.843692837715679,0.0,7,30
1,4,2,3.4,10.199482781397212,0.0,7,30
1,4,3,3.0,9.806786511968005,0.0,7,30
1,4,4,3.0,9.501511239093588,0.0,7,30
1,4,5,2.8,11.694221474379914,0.0,7,30
1,4,6,2.8,10.027013713528937,0.0,7,30
1,4,7,2.8,12.455548196630588,0.0,7,30
1,4,8,2.8,10.318061443085988,0.0,7,30
1,4,9,2.8,13.671836907105215,0.0,7,30
1,4,10,2.8,10.711618678195393,0.0,7,30
1,4,11,2.8,13.97541265681554,0.0,7,30
1,4,12,2.8,12.018103146851843,0.0,7,30
1,4,13,2.8,12.680282614041463,0.0,7,30
1,4,14,2.8,10.10698535467579,0.0,7,30
1,4,15,2.8,15.183833476541517,0.0,7,30
1,4,16,2.8,9.660527548453825,0.0,7,30
1,4,17,2.8,9.435815139685687,0.0,7,30
1,4,18,2.8,10.859768172549689,0.0,7,30
1,4,19,3.0,10.956462322601269,0.0,7,30
1,4,20,2.8,11.023156183178349,0.0,7,30
1,4,21,3.0,8.715588574554767,0.0,7,30
2,4,1,2.8,13.1728216440056,0.0,7,30
2,4,2,2.8,11.271047760605672,0.0,7,30
2,4,3,3.2,10.21184407384707,0.0,7,30
2,4,4,3.0,10.20612313832299,0.0,7,30
2,4,5,2.8,10.965113464894493,0.0,7,30
2,4,6,2.8,11.085005162835701,0.0,7,30
2,4,7,3.0,11.204656135578757,0.0,7,30
2,4,8,2.8,10.436202225776027,0.0,7,30
2,4,9,2.8,10.608489069484442,0.0,7,30
2,4,10,2.8,14.147846562826647,0.0,7,30
2,4,11,2.8,8.751763256438377,0.0,7,30
2,4,12,2.8,13.03171243899932,0.0,7,30
2,4,13,2.8,12.53601071213053,0.0,7,30
2,4,14,2.8,11.445108884098882,0.0,7,30
2,4,15,2.8,9.466606484084956,0.0,7,30
2,4,16,2.8,11.410971968855602,0.0,7,30
2,4,17,2.8,9.870722727861525,0.0,7,30
2,4,18,2.8,13.37856626980659,0.0,7,30
2,4,19,2.8,17.652071617882008,0.0,7,30
2,4,20,2.8,9.699687005833427,0.0,7,30
2,4,21,2.8,8.978240009676462,0.0,7,30
2,4,22,2.4,11.711501901666129,0.0,6,30
3,4,1,2.8,9.813005188514424,0.0,7,30
3,4,2,2.8,11.009070093223128,0.0,7,30
3,4,3,2.8,10.062540521891853,0.0,7,30
3,4,4,2.8,8.895456648011807,0.0,7,30
3,4,5,2.8,9.642752111909369,0.0,7,30
3,4,6,2.8,10.549859348606748,0.0,7,30
3,4,7,2.8,9.378055454427724,0.0,7,30
3,4,8,2.8,10.960187351658202,0.0,7,30
3,4,9,2.8,12.631419669591102,0.0,7,30
3,4,10,2.8,10.589288331049914,0.0,7,30
3,4,11,2.8,10.99979850093342,0.0,7,30
3,4,12,2.8,12.61398230956328,0.0,7,30
3,4,13,2.8,9.241913511251742,0.0,7,30
3,4,14,2.8,10.60767103121819,0.0,7,30
3,4,15,2.8,14.503149229974666,0.0,7,30
3,4,16,2.8,11.342372472802786,0.0,7,30
3,4,17,2.8,12.86835000591852,0.0,7,30
3,4,18,2.8,12.022390031598803,0.0,7,30
3,4,19,2.8,12.320759963129566,0.0,7,30
3,4,20,2.8,10.509951705425458,0.0,7,30
3,4,21,2.8,8.752292689051723,0.0,7,30
3,4,22,2.8,12.26372167504857,0.0,7,30
1,5,1,4.4,7.896962927164154,0.0,7,30
1,5,2,3.2,11.51922206379832,0.0,7,30
1,5,3,3.0,10.471393151475088,0.0,7,30
1,5,4,3.0,9.561817445181873,0.0,7,30
1,5,5,3.0,9.725877567034878,0.0,7,30
1,5,6,2.8,10.544278205348402,0.0,7,30
1,5,7,3.0,12.258997825301002,0.0,7,30
1,5,8,2.8,10.142168583689411,0.0,7,30
1,5,9,2.8,14.383191824708819,0.0,7,30
1,5,10,2.8,9.802471834223676,0.0,7,30
1,5,11,2.8,14.971600857888184,0.0,7,30
1,5,12,2.8,12.151146664140459,0.0,7,30
1,5,13,2.8,12.65910059676323,0.0,7,30
1,5,14,2.8,10.96892349351025,0.0,7,30
1,5,15,2.8,13.340583378213308,0.0,7,30
1,5,16,2.8,11.050840716665148,0.0,7,30
1,5,17,2.8,9.384821512055323,0.0,7,30
1,5,18,2.8,12.943915389091252,0.0,7,30
1,5,19,3.0,10.268021672168063,0.0,7,30
1,5,20,2.8,9.437887631232707,0.0,7,30
1,5,21,2.8,10.591975956626856,0.0,7,30
2,5,1,2.8,12.576888286557462,0.0,7,30
2,5,2,2.8,11.724792660149857,0.0,7,30
2,5,3,3.6,8.895464011357536,0.125,7,30
2,5,4,2.8,10.275353158422494,0.0,7,30
2,5,5,2.8,10.605113650681677,0.0,7,30
2,5,6,2.8,8.656810983763656,0.0,7,30
2,5,7,3.0,11.766619758737901,0.0,7,30
2,5,8,2.8,10.653826151516887,0.0,7,30
2,5,9,2.8,9.883702036185593,0.0,7,30
2,5,10,2.8,11.60613606906325,0.0,7,30
2,5,11,2.8,9.643758363277838,0.0,7,30
2,5,12,2.8,13.271590581189894,0.0,7,30
2,5,13,2.8,12.316207097968249,0.0,7,30
2,5,14,2.8,11.010589383387039,0.0,7,30
2,5,15,2.8,9.234135628247921,0.0,7,30
2,5,16,2.8,12.449031522179483,0.0,7,30
2,5,17,2.8,13.315342398032065,0.0,7,30
2,5,18,2.8,11.060254695845476,0.0,7,30
2,5,19,3.0,10.903893313605115,0.0,7,30
2,5,20,2.8,9.386363111916825,0.0,7,30
2,5,21,2.8,8.901436689498356,0.0,7,30
2,5,22,2.0,14.776821933803465,0.0,5,30
3,5,1,2.8,8.352314200503221,0.0,7,30
3,5,2,2.8,12.194365509440532,0.0,7,30
3,5,3,2.8,12.310758604683688,0.0,7,30
3,5,4,2.8,9.23110534317802,0.0,7,30
3,5,5,2.8,10.054921798102667,0.0,7,30
3,5,6,2.8,10.08038635808464,0.0,7,30
3,5,7,2.8,11.406971871753345,0.0,7,30
3,5,8,2.8,11.671301262339034,0.0,7,30
3,5,9,2.8,13.799939842809351,0.0,7,30
3,5,10,2.8,10.644577422518841,0.0,7,30
3,5,11,2.8,10.27883042008553,0.0,7,30
3,5,12,3.0,11.867201690541338,0.0,7,30
3,5,13,3.0,8.15138354653944,0.0,7,30
3,5,14,2.8,10.481530542408791,0.0,7,30
3,5,15,2.8,12.414426121241883,0.0,7,30
3,5,16,2.8,10.540646583650565,0.0,7,30
3,5,17,2.8,15.467972297210443,0.0,7,30
3,5,18,2.8,10.806789952170478,0.0,7,30
3,5,19,2.8,10.522908529689719,0.0,7,30
3,5,20,2.8,12.771699934927165,0.0,7,30
3,5,21,2.8,9.706776994204276,0.0,7,30
3,5,22,2.8,10.135795313044806,0.0,7,30
1,6,1,4.2,8.172074027415233,0.0,7,30
1,6,2,3.0,10.241611259417862,0.0,7,30
1,6,3,2.8,14.733452718926712,0.0,7,30
1,6,4,3.2,7.276439194480452,0.0,7,30
1,6,5,3.0,10.970740168591716,0.0,7,30
1,6,6,2.8,10.206394764755947,0.0,7,30
1,6,7,2.8,10.106229543640831,0.0,7,30
1,6,8,2.8,9.524882892203552,0.0,7,30
1,6,9,2.8,14.933460140296994,0.0,7,30
1,6,10,2.8,11.220246611298736,0.0,7,30
1,6,11,2.8,15.067073910144405,0.0,7,30
1,6,12,2.8,14.214521971612415,0.0,7,30
1,6,13,2.8,11.363337361919314,0.0,7,30
1,6,14,2.8,10.064816372393977,0.0,7,30
1,6,15,2.8,13.167890550807314,0.0,7,30
1,6,16,2.8,11.380488176105406,0.0,7,30
1,6,17,2.8,10.180019083510782,0.0,7,30
1,6,18,2.8,11.206331616334356,0.0,7,30
1,6,19,2.8,10.374554941547617,0.0,7,30
1,6,20,2.8,10.606969334142297,0.0,7,30
1,6,21,2.8,13.293992242387663,0.0,7,30
1,6,22,2.0,12.20593254066977,0.0,5,30
2,6,1,2.8,13.088253893711611,0.0,7,30
2,6,2,2.8,9.342728124461878,0.0,7,30
2,6,3,3.6,9.518437834881407,0.125,7,30
2,6,4,2.8,9.221826309240836,0.0,7,30
2,6,5,2.8,10.147629273644961,0.0,7,30
2,6,6,2.8,8.768509973403809,0.0,7,30
2,6,7,2.8,14.371769125160048,0.0,7,30
2,6,8,2.8,11.038961179501058,0.0,7,30
2,6,9,2.8,11.528302458757608,0.0,7,30
2,6,10,2.8,13.642906055138962,0.0,7,30
2,6,11,2.8,8.403061526175232,0.0,7,30
2,6,12,2.8,13.286499621964007,0.0,7,30
2,6,13,2.8,12.08996447063668,0.0,7,30
2,6,14,2.8,11.575071323610468,0.0,7,30
2,6,15,2.8,9.36513837593895,0.0,7,30
2,6,16,2.8,10.674121277321156,0.0,7,30
2,6,17,2.8,10.016207580501355,0.0,7,30
2,6,18,2.8,10.381123696762403,0.0,7,30
2,6,19,3.0,10.846525981237757,0.0,7,30
2,6,20,2.8,8.674282576745412,0.0,7,30
2,6,21,2.8,8.205384266495804,0.0,7,30
2,6,22,2.2,14.45435177084007,0.0,5,30
3,6,1,2.8,9.004004726271159,0.0,7,30
