session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,num_clocks
1,0,1,4.8,8.63017590740972,0.0,7,15
1,0,2,3.2,11.637965307017971,0.0,7,15
1,0,3,3.0,9.684939383691395,0.0,7,15
1,0,4,2.8,11.552135177402418,0.0,7,15
1,0,5,2.8,11.229916396334612,0.0,7,15
1,0,6,2.6,11.228095825422725,0.0,7,15
1,0,7,1.8,15.551581698736308,0.0,7,15
1,0,8,1.8,33.335193952990835,0.0,7,15
1,0,9,2.0,13.61590829212232,0.0,7,15
1,0,10,2.2,16.760820126295545,0.0,7,15
1,0,11,1.8,18.247143420512536,0.0,7,15
1,0,12,2.2,14.719686944775926,0.0,7,15
1,0,13,1.8,19.19951597180823,0.0,7,15
1,0,14,2.0,24.233903988371015,0.0,7,15
1,0,15,1.6,22.728235261664164,0.0,7,15
1,0,16,2.0,17.727260384749766,0.0,7,15
1,0,17,1.8,31.305007532570002,0.0,7,15
1,0,18,2.2,14.484784209119695,0.0,7,15
1,0,19,2.0,26.08818732704698,0.0,7,15
1,0,20,2.4,10.969735790109805,0.0,7,15
1,0,21,2.6,12.40433944331884,0.0,7,15
1,0,22,2.4,11.76103015207634,0.0,7,15
1,0,23,2.8,10.160915394864098,0.0,7,15
1,0,24,2.8,11.593372209090198,0.0,7,15
1,0,25,2.8,9.60929312883796,0.0,7,15
1,0,26,2.8,10.459675780560088,0.0,7,15
2,0,1,2.8,13.258489344623175,0.0,7,15
2,0,2,2.8,9.838689559938487,0.0,7,15
2,0,3,3.2,10.402906171461142,0.125,7,15
2,0,4,2.2,16.116988268855586,0.0,7,15
2,0,5,2.2,11.567620310863179,0.0,7,15
2,0,6,1.6,25.34053018127239,0.0,7,15
2,0,7,1.8,19.400559609649434,0.0,7,15
2,0,8,2.4,13.5461107513585,0.0,7,15
2,0,9,2.6,10.210425808389846,0.125,7,15
2,0,10,2.0,17.908029977172212,0.0,7,15
2,0,11,2.2,11.636930557642124,0.0,7,15
2,0,12,2.0,15.565609458527973,0.0,7,15
2,0,13,2.0,14.119438261756736,0.0,7,15
2,0,14,2.4,12.679126925198116,0.0,7,15
2,0,15,2.0,18.83816774908445,0.0,7,15
2,0,16,2.0,15.876621834376914,0.0,7,15
2,0,17,2.2,17.303638874401102,0.0,7,15
2,0,18,2.2,16.714613061240964,0.0,7,15
2,0,19,2.2,12.066804638440265,0.0,7,15
2,0,20,2.6,14.329729164921602,0.125,7,15
2,0,21,1.8,18.338313846238556,0.0,7,15
2,0,22,1.8,17.143537935056017,0.0,7,15
2,0,23,2.2,16.10871267249184,0.0,7,15
2,0,24,2.4,15.335644039928967,0.125,7,15
2,0,25,2.2,12.624175946744232,0.0,7,15
2,0,26,2.0,10.751413070137604,0.0,7,15
2,0,27,3.0,7.92137321076903,0.125,7,15
2,0,28,1.5,26.417669200240155,0.0,4,15
3,0,1,1.4,21.94591434303286,0.0,7,15
3,0,2,1.6,19.85560015229692,0.0,7,15
3,0,3,1.6,23.028860576671708,0.0,7,15
3,0,4,2.2,11.790220947950079,0.0,7,15
3,0,5,1.8,23.633614495244537,0.0,7,15
3,0,6,2.0,11.99621625582205,0.0,7,15
3,0,7,1.6,21.9018129462917,0.0,7,15
3,0,8,2.0,13.142343320748804,0.0,7,15
3,0,9,2.0,14.012161630336516,0.0,7,15
3,0,10,2.4,10.345409141074908,0.0,7,15
3,0,11,2.6,12.482291207050938,0.0,7,15
3,0,12,1.8,14.368393874492364,0.0,7,15
3,0,13,2.4,17.136790916383674,0.0,7,15
3,0,14,2.0,16.261465661259066,0.0,7,15
3,0,15,2.0,16.201148712361952,0.0,7,15
3,0,16,1.8,24.530999981546394,0.0,7,15
3,0,17,2.8,11.891404104266803,0.0,7,15
3,0,18,2.2,11.873664568968408,0.0,7,15
3,0,19,2.8,11.918391239356051,0.0,7,15
3,0,20,2.6,12.295501475790223,0.0,7,15
3,0,21,2.2,18.2383325223665,0.0,7,15
3,0,22,2.2,14.441766997277877,0.0,7,15
3,0,23,1.8,26.339107874170345,0.0,7,15
3,0,24,2.2,13.43773577278472,0.0,7,15
3,0,25,2.0,20.3102421378072,0.0,7,15
3,0,26,2.2,15.327494913017748,0.0,7,15
3,0,27,2.4,11.681342039637794,0.0,7,15
3,0,28,2.0,11.942136824676021,0.0,7,15
3,0,29,2.2,12.742715048025694,0.0,7,15
3,0,30,2.2,15.247347622690373,0.0,6,15
1,1,1,3.0,14.205945862978222,0.0,7,15
1,1,2,2.8,14.992100537001773,0.0,7,15
1,1,3,2.8,12.167500875121368,0.0,7,15
1,1,4,2.8,9.353348493730055,0.0,7,15
1,1,5,2.8,13.855022391500633,0.0,7,15
1,1,6,2.8,10.203493239546532,0.0,7,15
1,1,7,1.6,22.275039263233808,0.0,7,15
1,1,8,2.2,12.873010596390829,0.0,7,15
1,1,9,1.8,38.07753348692107,0.0,7,15
1,1,10,2.0,14.030585854784048,0.0,7,15
1,1,11,1.8,21.268340335688155,0.0,7,15
1,1,12,1.6,52.05398333614097,0.0,7,15
1,1,13,1.6,20.724750503798425,0.0,7,15
1,1,14,1.8,36.786486557423856,0.0,7,15
1,1,15,2.0,23.263054969899454,0.0,7,15
1,1,16,2.0,24.55075054960473,0.0,7,15
1,1,17,2.0,12.761951790032603,0.0,7,15
1,1,18,1.8,33.304790270787535,0.0,7,15
1,1,19,2.4,15.007257560178035,0.0,7,15
1,1,20,2.0,21.545121331334563,0.0,7,15
1,1,21,2.2,14.693855662699377,0.0,7,15
1,1,22,2.4,14.4989860053579,0.0,7,15
1,1,23,2.8,9.751943936424654,0.0,7,15
1,1,24,2.8,10.612154228983144,0.0,7,15
1,1,25,2.8,13.787268709796475,0.0,7,15
1,1,26,2.8,11.251535604864085,0.0,7,15
1,1,27,2.8,10.750208419201126,0.0,7,15
2,1,1,2.8,13.433211568622056,0.0,7,15
2,1,2,2.8,11.250315245900442,0.0,7,15
2,1,3,3.2,10.456261200378274,0.125,7,15
2,1,4,1.8,22.503894394215358,0.0,7,15
2,1,5,2.4,10.106820069148231,0.0,7,15
2,1,6,2.4,13.494774912880256,0.0,7,15
2,1,7,2.2,11.563247303110048,0.0,7,15
2,1,8,2.0,15.719328236398779,0.0,7,15
2,1,9,2.8,11.0617369773091,0.125,7,15
2,1,10,2.0,15.877033379962079,0.0,7,15
2,1,11,2.0,15.298164628529102,0.0,7,15
2,1,12,2.0,17.47326972171029,0.0,7,15
2,1,13,1.6,18.01467667703451,0.0,7,15
2,1,14,2.2,12.398409481434086,0.0,7,15
2,1,15,2.4,12.511089355286135,0.0,7,15
2,1,16,2.0,18.556295880086438,0.0,7,15
2,1,17,2.0,14.363116447639129,0.0,7,15
2,1,18,2.6,12.227808818662853,0.0,7,15
2,1,19,2.2,11.518729577009935,0.0,7,15
2,1,20,2.8,10.325632680536268,0.0,7,15
2,1,21,2.8,11.316542493621698,0.0,7,15
2,1,22,2.6,12.69361090890756,0.0,7,15
2,1,23,2.4,15.315859499724475,0.0,7,15
2,1,24,2.2,11.20373106066804,0.0,7,15
2,1,25,2.2,10.257264025378403,0.0,7,15
2,1,26,2.2,10.602225471967506,0.0,7,15
3,1,1,2.8,10.36161880066994,0.0,7,15
3,1,2,2.8,11.909424966909457,0.0,7,15
3,1,3,2.6,13.105707211957982,0.0,7,15
