session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,num_clocks
1,0,1,4.2,9.651022107503321,0.0,7,11
1,0,2,2.8,12.403259473185418,0.0,7,11
1,0,3,2.8,15.962764809712995,0.0,7,11
1,0,4,2.8,8.292252824149012,0.0,7,11
1,0,5,2.6,15.684561084057753,0.0,7,11
1,0,6,2.6,10.395159085387343,0.0,7,11
1,0,7,1.8,16.05787944978624,0.0,7,11
1,0,8,1.6,16.764112697216646,0.0,7,11
1,0,9,1.8,26.11214664172934,0.0,7,11
1,0,10,2.0,14.594056315352178,0.0,7,11
1,0,11,1.8,23.672482843667087,0.0,7,11
1,0,12,1.6,24.723103867555384,0.0,7,11
1,0,13,1.6,22.262512783954485,0.0,7,11
1,0,14,1.8,29.825918563720414,0.0,7,11
1,0,15,2.0,23.629406295052704,0.0,7,11
1,0,16,1.4,34.17963986276516,0.0,7,11
1,0,17,1.6,21.400447031920695,0.0,7,11
1,0,18,1.6,19.883029482929466,0.0,7,11
1,0,19,1.8,27.579825069566986,0.0,7,11
1,0,20,1.6,16.2408217938358,0.0,7,11
1,0,21,1.6,29.884995728801034,0.0,7,11
1,0,22,2.0,14.51890126495961,0.0,7,11
1,0,23,1.8,22.734568668454145,0.0,7,11
1,0,24,2.0,17.04926585629733,0.0,7,11
1,0,25,2.6,9.38226995470745,0.0,7,11
1,0,26,2.6,12.187812546031463,0.0,7,11
1,0,27,2.8,12.29945082567637,0.0,7,11
1,0,28,2.2,13.786845723313311,0.0,7,11
1,0,29,2.6,9.394656563364004,0.0,7,11
2,0,1,2.6,14.16921988694798,0.0,7,11
2,0,2,2.2,13.532507180633718,0.0,7,11
2,0,3,2.4,12.923972479604586,0.0,7,11
2,0,4,2.8,10.537360537186055,0.0,7,11
2,0,5,2.6,11.622989615431894,0.0,7,11
2,0,6,2.0,13.886818970363448,0.0,7,11
2,0,7,2.0,13.750815339442747,0.0,7,11
2,0,8,1.6,18.04403670721727,0.0,7,11
2,0,9,1.8,17.786458627456277,0.0,7,11
2,0,10,2.6,10.425909293964052,0.0,7,11
2,0,11,2.6,12.05919917531877,0.0,7,11
2,0,12,2.2,15.415209066098141,0.0,7,11
2,0,13,2.0,16.544515311477493,0.0,7,11
2,0,14,2.0,12.05472143547283,0.0,7,11
2,0,15,2.2,17.95768458926487,0.0,7,11
2,0,16,1.8,18.75994631803397,0.0,7,11
2,0,17,1.4,23.25332553182711,0.0,7,11
2,0,18,1.6,14.79472718976758,0.0,7,11
2,0,19,1.8,15.540090340953679,0.0,7,11
2,0,20,1.8,17.16241641628642,0.0,7,11
2,0,21,2.4,13.34222454082601,0.125,7,11
2,0,22,1.6,16.588601482302284,0.0,7,11
2,0,23,1.4,25.466629138829774,0.0,7,11
